student_id,age,school_type,parent_education,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade,gender_female,gender_male,gender_other,travel_time_15-30 min,travel_time_30-60 min,travel_time_<15 min,travel_time_>60 min,study_method_coaching,study_method_group study,study_method_mixed,study_method_notes,study_method_online videos,study_method_textbook
14460,19,1,1,4.0,82.3,1,0,63.2,57.8,68.2,67.9,d,True,False,False,False,True,False,False,False,False,False,True,False,False
14461,19,1,5,4.6,77.2,1,0,64.6,54.2,63.8,71.3,c,True,False,False,False,False,False,True,False,True,False,False,False,False
14462,15,1,3,7.2,89.6,1,1,84.8,78.1,94.6,90.1,b,False,False,True,False,False,True,False,False,False,False,False,True,False
14463,14,0,4,5.5,66.7,1,1,80.8,94.6,78.7,73.3,c,False,False,True,False,False,False,True,False,False,False,False,False,True
14464,15,0,1,4.9,86.8,1,0,58.7,80.8,91.3,68.5,d,False,True,False,True,False,False,False,False,True,False,False,False,False
14465,18,0,3,6.6,67.5,1,0,84.1,93.8,98.2,85.2,b,False,False,True,True,False,False,False,False,False,False,False,True,False
14466,15,1,2,2.8,62.9,1,0,53.8,43.0,43.9,47.4,e,False,True,False,False,True,False,False,True,False,False,False,False,False
14467,17,0,5,3.8,61.6,1,0,52.8,34.8,48.5,48.6,e,False,False,True,False,False,False,True,False,False,False,True,False,False
14468,16,1,5,5.6,94.2,0,1,81.5,71.1,63.7,76.8,c,False,False,True,False,False,True,False,False,False,False,True,False,False
14469,18,0,2,3.5,90.3,0,0,56.3,73.1,69.2,71.3,c,False,True,False,False,True,False,False,False,False,False,False,False,True
14470,17,1,0,4.1,60.4,1,1,70.4,82.5,71.3,66.4,d,False,False,True,False,False,False,True,False,False,False,True,False,False
14471,17,1,1,1.7,53.5,1,1,34.5,40.4,41.7,42.0,e,False,True,False,False,False,True,False,False,False,False,True,False,False
14472,18,0,1,5.1,57.7,1,0,61.1,66.6,53.9,65.6,d,False,True,False,False,False,True,False,False,False,True,False,False,False
14473,19,0,0,5.3,65.4,1,0,43.3,47.9,52.6,59.0,d,False,True,False,True,False,False,False,False,True,False,False,False,False
14474,16,1,5,6.9,80.5,1,0,88.1,65.9,71.1,78.2,c,False,False,True,True,False,False,False,False,False,True,False,False,False
14475,17,1,2,1.1,83.3,0,1,47.6,25.1,48.1,42.1,e,False,False,True,True,False,False,False,False,False,False,False,True,False
14476,17,0,0,7.2,55.7,1,0,73.0,53.0,85.3,79.6,c,True,False,False,False,False,True,False,False,False,False,False,True,False
14477,18,0,3,1.1,72.7,0,1,50.1,49.2,47.0,46.1,e,False,False,True,False,True,False,False,False,False,False,False,False,True
14478,16,1,2,6.1,76.0,1,1,83.7,100.0,80.5,75.7,c,True,False,False,True,False,False,False,False,False,False,True,False,False
14479,16,1,1,4.9,63.0,0,0,73.9,74.8,58.2,61.3,d,True,False,False,False,True,False,False,False,True,False,False,False,False
14480,19,0,2,3.5,86.5,1,0,65.9,65.6,51.6,60.4,d,False,False,True,True,False,False,False,False,True,False,False,False,False
14481,19,1,3,7.4,79.8,1,1,87.2,100.0,89.4,91.8,b,True,False,False,False,False,False,True,False,False,False,True,False,False
14482,17,0,3,3.9,86.5,1,1,54.1,66.0,65.7,64.8,d,True,False,False,True,False,False,False,False,True,False,False,False,False
14483,14,0,1,0.7,84.9,0,1,67.2,51.4,48.0,45.5,e,False,True,False,False,False,False,True,False,False,False,False,True,False
14484,15,1,3,4.4,94.8,0,1,67.7,79.5,65.1,71.0,c,True,False,False,False,False,False,True,True,False,False,False,False,False
14485,16,1,4,4.5,83.7,0,0,78.3,79.0,61.2,78.5,c,False,False,True,False,True,False,False,False,False,False,False,True,False
14486,18,0,3,6.1,90.0,1,1,84.1,60.6,81.8,79.9,c,False,False,True,True,False,False,False,False,False,False,False,True,False
14487,18,1,5,3.2,75.5,1,1,65.4,66.5,37.8,56.5,d,False,True,False,False,False,False,True,False,True,False,False,False,False
14488,18,0,5,1.1,61.9,1,0,30.6,24.5,28.3,32.2,f,True,False,False,False,False,True,False,False,False,False,False,False,True
14489,14,1,2,3.1,54.5,1,1,49.3,31.5,23.2,39.4,f,True,False,False,False,False,False,True,False,False,True,False,False,False
14490,16,1,2,5.0,74.5,1,0,100.0,76.6,90.2,79.4,c,False,False,True,False,False,True,False,False,False,True,False,False,False
14491,18,1,2,4.6,89.9,1,1,74.5,77.4,84.5,76.9,c,False,False,True,False,True,False,False,False,False,True,False,False,False
14492,19,0,2,6.9,79.2,1,0,92.2,95.1,94.5,86.1,b,False,False,True,False,False,True,False,False,False,False,False,True,False
14493,14,0,1,2.5,51.3,1,1,25.1,47.1,21.3,33.9,f,False,False,True,False,True,False,False,False,False,True,False,False,False
14494,19,0,5,4.8,62.0,1,0,67.4,74.6,55.9,70.7,c,True,False,False,False,False,True,False,False,False,False,True,False,False
14495,14,1,3,7.8,72.1,1,1,81.1,97.0,100.0,88.4,b,True,False,False,False,False,False,True,False,False,False,False,True,False
14496,15,0,0,2.9,70.1,0,1,37.6,47.9,48.4,47.5,e,True,False,False,True,False,False,False,False,False,True,False,False,False
14497,19,1,5,3.8,84.9,0,1,44.9,44.7,35.5,54.7,e,True,False,False,False,False,False,True,False,False,False,False,False,True
14498,18,1,5,8.0,58.8,1,0,100.0,100.0,90.9,95.4,a,False,False,True,False,False,True,False,False,False,False,False,False,True
14499,19,0,3,1.6,68.5,1,0,56.8,27.2,30.1,39.2,f,False,False,True,False,False,False,True,False,False,True,False,False,False
14500,17,1,5,4.8,76.8,0,1,85.8,60.0,79.5,72.5,c,False,False,True,False,False,True,False,False,False,False,True,False,False
14501,17,0,5,3.3,99.2,1,1,63.3,63.2,52.5,64.0,d,True,False,False,False,True,False,False,True,False,False,False,False,False
14502,17,1,5,0.8,96.3,1,1,63.3,52.9,49.2,54.5,e,False,True,False,False,False,False,True,False,False,True,False,False,False
14503,17,0,5,6.2,69.1,1,0,57.6,72.1,77.3,70.8,c,False,True,False,False,False,True,False,False,False,False,False,False,True
14504,17,1,0,2.0,66.7,1,0,23.3,67.3,52.2,50.1,e,False,True,False,False,False,True,False,False,True,False,False,False,False
14505,15,0,0,7.2,97.5,1,1,96.2,96.5,94.3,99.1,a,True,False,False,False,True,False,False,False,False,True,False,False,False
14506,19,1,3,3.6,93.1,1,1,74.7,62.3,61.3,72.3,c,True,False,False,False,True,False,False,True,False,False,False,False,False
14507,16,1,4,1.6,85.5,1,0,43.5,50.1,48.1,45.8,e,True,False,False,True,False,False,False,False,False,False,False,False,True
14508,17,1,5,2.3,81.1,1,0,46.0,61.1,24.4,43.5,e,False,False,True,True,False,False,False,False,False,False,False,True,False
14509,18,1,3,6.7,86.4,1,1,89.6,98.0,91.6,88.5,b,True,False,False,False,True,False,False,False,False,False,True,False,False
14510,17,1,1,3.3,85.5,1,1,61.3,66.9,65.6,65.6,d,False,False,True,False,True,False,False,False,False,True,False,False,False
14511,17,1,5,2.4,91.8,1,1,50.3,53.2,50.7,54.3,e,True,False,False,True,False,False,False,True,False,False,False,False,False
14512,14,1,3,2.4,86.2,1,0,63.9,69.1,49.5,59.8,d,False,False,True,False,False,True,False,False,False,False,False,False,True
14513,15,0,4,4.9,82.5,1,0,97.6,66.4,82.5,79.3,c,False,True,False,True,False,False,False,False,False,False,False,True,False
14514,16,1,1,2.4,96.8,1,1,60.6,59.6,66.3,64.1,d,False,True,False,False,False,True,False,False,True,False,False,False,False
14515,16,0,4,7.5,97.0,0,1,100.0,88.2,88.8,97.8,a,False,False,True,False,False,False,True,False,False,False,False,True,False
14516,19,0,0,0.9,70.8,1,1,26.7,49.9,8.7,33.0,f,False,False,True,True,False,False,False,False,False,False,False,True,False
14517,19,1,5,1.7,99.9,1,1,46.3,74.9,53.3,53.1,e,True,False,False,False,False,True,False,False,False,False,False,True,False
14518,18,0,5,3.7,69.7,1,0,63.6,68.8,65.6,54.5,e,False,True,False,False,True,False,False,False,False,False,False,True,False
14519,16,0,4,2.1,62.4,1,0,52.1,33.4,32.4,35.8,f,False,True,False,False,True,False,False,False,False,False,True,False,False
14520,14,0,5,6.3,60.4,0,0,61.4,54.8,67.2,70.9,c,True,False,False,False,False,False,True,False,False,True,False,False,False
14521,18,0,5,7.4,55.9,1,1,62.6,83.1,83.5,81.4,c,False,False,True,False,False,False,True,False,False,False,False,True,False
14522,19,1,0,5.0,68.2,1,1,65.6,62.7,60.5,69.1,d,True,False,False,True,False,False,False,False,False,False,False,True,False
14523,16,1,1,6.9,98.4,1,1,100.0,99.8,97.1,100.0,a,False,False,True,True,False,False,False,False,False,True,False,False,False
14524,18,1,0,6.5,66.2,1,1,86.2,83.4,92.0,82.1,c,True,False,False,False,True,False,False,False,False,False,False,False,True
14525,19,1,1,1.7,96.0,0,1,32.7,63.4,51.1,49.3,e,False,True,False,False,False,True,False,False,True,False,False,False,False
14526,17,1,3,1.1,55.4,1,0,18.0,25.1,40.6,23.8,f,True,False,False,False,True,False,False,False,True,False,False,False,False
14527,15,0,0,5.2,57.3,1,1,74.5,75.3,73.2,71.6,c,True,False,False,True,False,False,False,False,False,False,False,True,False
14528,14,1,0,7.9,58.2,1,1,94.4,96.9,88.8,82.9,c,False,True,False,False,False,False,True,False,True,False,False,False,False
14529,18,0,3,6.7,77.5,1,0,90.8,96.8,88.1,93.4,b,False,False,True,False,False,True,False,False,False,False,False,False,True
14530,17,1,3,5.1,99.6,1,0,81.3,69.1,71.8,74.5,c,False,True,False,False,True,False,False,False,False,False,True,False,False
14531,14,0,2,1.3,60.2,1,0,42.7,23.7,36.7,35.0,f,False,False,True,True,False,False,False,False,False,False,True,False,False
14532,14,1,4,6.3,66.7,0,1,82.7,85.6,93.3,81.2,c,False,False,True,True,False,False,False,False,True,False,False,False,False
14533,19,1,3,5.6,92.7,1,0,73.4,83.4,73.8,75.4,c,False,False,True,False,True,False,False,False,False,False,False,False,True
14534,15,1,2,7.5,76.6,1,1,90.3,87.3,91.9,83.1,c,False,True,False,False,True,False,False,False,False,False,False,True,False
14535,15,0,0,5.8,67.2,1,1,65.8,74.6,82.1,69.8,d,False,False,True,False,False,False,True,False,False,True,False,False,False
14536,17,0,4,1.3,71.1,1,0,42.8,67.0,68.0,48.5,e,True,False,False,False,False,False,True,False,True,False,False,False,False
14537,16,1,3,5.1,86.8,1,1,59.4,76.1,75.6,73.9,c,False,False,True,False,False,False,True,False,True,False,False,False,False
14538,19,0,0,3.5,68.1,1,1,27.7,50.7,55.8,51.9,e,False,True,False,False,False,False,True,True,False,False,False,False,False
14539,18,1,1,3.7,83.1,1,0,46.7,73.4,54.9,60.2,d,False,False,True,False,False,True,False,True,False,False,False,False,False
14540,16,0,1,5.2,90.0,1,0,87.2,87.9,90.9,87.5,b,False,True,False,False,False,False,True,False,False,False,False,False,True
14541,15,1,1,7.2,52.8,1,1,83.5,68.8,75.6,70.5,c,False,False,True,False,False,False,True,False,False,False,False,True,False
14542,19,0,4,6.2,87.5,1,1,79.1,83.2,73.5,74.9,c,False,True,False,False,False,True,False,False,True,False,False,False,False
14543,17,0,5,0.7,97.2,1,0,58.4,37.2,32.3,45.5,e,False,False,True,False,False,False,True,True,False,False,False,False,False
14544,19,0,0,1.6,54.0,1,0,36.2,21.8,34.6,38.2,f,False,False,True,True,False,False,False,False,True,False,False,False,False
14545,16,1,1,3.2,54.1,1,1,42.8,48.4,14.4,39.6,f,True,False,False,True,False,False,False,False,False,False,False,True,False
14546,14,0,1,5.6,80.8,1,0,64.1,88.1,68.0,69.1,d,True,False,False,True,False,False,False,False,True,False,False,False,False
14547,19,0,5,5.3,83.8,1,1,56.8,98.2,67.2,78.1,c,False,True,False,True,False,False,False,False,False,False,False,True,False
14548,15,0,3,4.3,73.1,1,0,58.9,64.8,75.2,71.2,c,False,True,False,False,False,False,True,False,False,False,False,True,False
14549,19,1,5,3.7,96.8,1,1,58.9,63.6,87.5,64.9,d,False,False,True,False,False,False,True,False,False,False,True,False,False
14550,18,0,1,6.4,56.3,1,0,74.8,53.5,81.4,72.1,c,False,False,True,False,False,True,False,False,False,False,False,False,True
14551,15,1,0,1.2,55.9,1,1,8.8,21.5,16.2,23.4,f,False,False,True,False,False,False,True,False,False,False,False,False,True
14552,18,1,2,5.0,50.5,1,1,71.2,98.1,78.8,67.7,d,False,True,False,True,False,False,False,True,False,False,False,False,False
14553,14,1,4,6.6,91.1,1,0,85.4,76.0,84.4,81.4,c,False,True,False,False,False,False,True,True,False,False,False,False,False
14554,16,0,5,2.5,54.5,1,1,24.2,59.0,45.3,39.0,f,False,False,True,False,True,False,False,False,False,False,False,False,True
14555,16,1,2,2.0,80.2,1,0,48.3,27.7,39.6,41.5,e,True,False,False,False,True,False,False,False,False,False,False,False,True
14556,17,1,1,5.6,96.5,1,1,78.9,83.3,91.0,80.9,c,False,True,False,False,False,True,False,False,True,False,False,False,False
14557,17,0,0,1.8,52.6,1,1,29.8,45.7,35.9,44.1,e,False,True,False,True,False,False,False,False,True,False,False,False,False
14558,17,0,2,4.2,55.9,1,0,59.2,69.8,41.2,59.5,d,False,False,True,False,False,False,True,False,False,False,False,False,True
14559,16,0,3,7.4,93.6,1,0,79.7,87.4,85.4,91.5,b,False,False,True,True,False,False,False,False,True,False,False,False,False
14560,18,1,0,1.0,63.9,1,1,53.1,22.9,45.1,41.7,e,False,True,False,False,True,False,False,False,False,True,False,False,False
14561,14,0,5,7.3,71.1,1,1,69.8,100.0,82.5,88.2,b,False,False,True,True,False,False,False,False,False,True,False,False,False
14562,18,1,4,1.9,79.0,0,0,57.8,39.0,56.6,48.4,e,True,False,False,False,False,True,False,False,False,False,False,False,True
14563,14,1,1,4.1,85.8,1,1,80.5,54.2,66.2,64.2,d,False,False,True,True,False,False,False,True,False,False,False,False,False
14564,14,1,2,1.5,59.2,1,1,43.7,23.7,24.5,29.6,f,True,False,False,False,True,False,False,False,False,False,True,False,False
14565,18,1,2,5.8,93.7,0,1,100.0,78.0,90.5,89.9,b,False,False,True,False,False,False,True,False,False,False,False,True,False
14566,14,1,5,8.0,88.7,1,1,95.5,90.2,68.6,100.0,a,True,False,False,False,True,False,False,False,False,False,False,False,True
14567,18,1,4,2.8,54.5,1,1,37.7,37.3,44.3,38.2,f,False,False,True,True,False,False,False,False,False,False,True,False,False
14568,14,1,0,7.4,55.4,1,0,73.6,81.6,74.5,72.1,c,False,False,True,False,False,True,False,False,False,True,False,False,False
14569,14,1,1,6.0,85.4,0,0,70.5,80.7,75.1,83.2,c,True,False,False,False,False,False,True,False,False,True,False,False,False
14570,19,0,4,7.7,73.6,1,0,100.0,87.1,100.0,99.7,a,False,True,False,False,False,False,True,False,False,False,False,False,True
14571,15,1,2,5.5,72.6,1,0,76.1,54.8,64.9,69.7,d,False,True,False,False,True,False,False,False,False,True,False,False,False
14572,19,0,4,5.6,60.9,1,1,75.1,82.3,73.3,71.7,c,True,False,False,False,True,False,False,False,False,False,True,False,False
14573,16,0,3,7.6,85.6,1,0,72.0,78.5,84.4,88.0,b,True,False,False,False,False,False,True,True,False,False,False,False,False
14574,18,1,4,6.0,55.7,1,1,84.0,81.5,58.9,76.4,c,False,False,True,False,True,False,False,True,False,False,False,False,False
14575,19,1,3,6.9,68.7,1,1,88.2,80.5,80.8,84.2,c,False,True,False,False,False,True,False,False,True,False,False,False,False
14576,14,0,4,2.6,86.1,1,0,48.2,61.3,38.6,56.5,d,False,False,True,False,True,False,False,False,True,False,False,False,False
14577,15,0,2,1.8,99.0,1,1,54.1,60.7,54.2,53.8,e,False,True,False,False,False,True,False,False,True,False,False,False,False
14578,17,0,1,5.3,60.6,1,0,86.1,74.1,71.2,70.5,c,True,False,False,False,False,True,False,False,False,False,False,True,False
14579,19,1,5,2.4,81.8,1,0,53.4,41.8,51.2,47.1,e,True,False,False,False,False,True,False,False,True,False,False,False,False
14580,15,1,2,3.7,53.2,1,1,71.4,58.6,50.8,58.3,d,True,False,False,False,True,False,False,False,False,True,False,False,False
14581,15,0,0,6.9,63.3,1,1,100.0,79.8,73.5,83.9,c,False,True,False,False,False,True,False,False,False,False,True,False,False
14582,16,0,2,5.2,54.8,1,0,61.2,75.6,67.8,64.2,d,False,False,True,True,False,False,False,False,True,False,False,False,False
14583,15,1,2,7.6,91.5,1,0,96.7,100.0,77.4,100.0,a,False,True,False,False,False,False,True,False,False,False,False,True,False
14584,15,1,1,3.2,70.9,1,0,56.3,39.9,57.8,56.1,d,False,False,True,False,False,False,True,False,False,False,False,True,False
14585,14,1,5,2.6,94.6,1,0,46.1,76.3,78.8,67.4,d,True,False,False,True,False,False,False,True,False,False,False,False,False
14586,18,0,2,2.1,52.0,0,1,40.6,34.8,26.6,31.0,f,False,False,True,False,False,False,True,False,False,True,False,False,False
14587,18,1,2,7.8,84.9,1,0,93.0,66.8,100.0,89.0,b,False,False,True,True,False,False,False,False,True,False,False,False,False
14588,14,0,4,3.7,75.7,1,1,45.9,46.2,56.9,53.6,e,False,False,True,False,False,False,True,False,False,True,False,False,False
14589,17,0,3,7.4,84.7,1,0,97.4,100.0,100.0,99.9,a,True,False,False,False,False,True,False,False,False,False,False,False,True
14590,17,0,2,3.1,98.3,1,0,52.5,68.6,71.6,66.2,d,True,False,False,False,False,True,False,False,False,False,True,False,False
14591,17,0,5,2.7,98.6,0,0,81.7,84.0,67.7,70.9,c,True,False,False,True,False,False,False,False,False,False,True,False,False
14592,19,0,5,6.3,91.5,1,1,80.4,86.1,79.6,80.4,c,True,False,False,True,False,False,False,True,False,False,False,False,False
14593,17,1,2,5.1,60.5,0,1,71.8,69.6,60.1,66.2,d,False,False,True,False,True,False,False,False,False,False,True,False,False
14594,18,1,4,4.4,88.0,1,0,63.2,68.5,54.5,62.8,d,True,False,False,False,False,False,True,False,False,False,True,False,False
14595,14,1,0,3.8,97.9,1,1,93.9,73.2,81.6,77.1,c,True,False,False,False,False,True,False,True,False,False,False,False,False
14596,14,1,2,4.0,67.3,1,0,55.4,76.3,64.9,65.9,d,False,True,False,True,False,False,False,False,False,False,False,False,True
14597,17,1,2,6.8,67.5,1,1,77.6,88.6,79.8,87.3,b,False,True,False,True,False,False,False,False,False,False,False,True,False
14598,19,0,2,1.6,73.9,0,0,24.2,39.5,48.7,37.1,f,False,False,True,True,False,False,False,True,False,False,False,False,False
14599,16,0,5,0.9,84.8,0,1,48.5,53.7,44.7,40.1,e,False,False,True,True,False,False,False,False,False,False,True,False,False
14600,17,0,3,0.5,62.4,1,1,16.3,45.3,9.7,36.2,f,True,False,False,False,False,True,False,False,False,False,False,True,False
14601,15,1,2,4.2,57.9,0,1,41.3,64.2,65.2,59.5,d,True,False,False,True,False,False,False,False,True,False,False,False,False
14602,16,1,2,6.6,64.3,0,1,63.9,63.9,62.9,70.4,c,False,True,False,False,False,True,False,False,False,True,False,False,False
14603,18,1,3,5.5,82.3,1,0,92.5,78.9,93.2,83.1,c,False,True,False,False,False,True,False,False,False,False,True,False,False
14604,17,0,1,7.9,52.1,0,1,89.6,81.8,90.1,81.7,c,False,False,True,False,False,True,False,False,False,False,False,False,True
14605,14,1,1,5.1,96.4,1,1,60.3,54.4,83.1,71.6,c,True,False,False,False,True,False,False,False,False,False,True,False,False
14606,19,0,3,4.3,77.9,1,0,45.4,71.3,71.2,64.6,d,False,True,False,False,False,True,False,False,False,False,True,False,False
14607,19,0,1,4.9,55.3,1,0,69.6,48.7,64.5,52.4,e,False,True,False,False,False,False,True,False,False,False,False,True,False
14608,16,0,4,7.1,86.2,0,1,77.4,86.1,60.6,82.7,c,False,True,False,True,False,False,False,False,False,False,True,False,False
14609,16,1,5,0.6,64.3,1,1,36.8,22.0,11.9,28.3,f,False,False,True,True,False,False,False,False,False,False,False,False,True
14610,17,1,2,4.0,88.3,1,0,82.3,89.2,82.8,73.7,c,True,False,False,False,True,False,False,True,False,False,False,False,False
14611,18,1,3,3.6,94.0,1,0,47.1,44.3,44.0,57.7,d,False,True,False,False,False,True,False,True,False,False,False,False,False
14612,16,0,1,7.6,75.2,1,1,85.0,64.1,85.7,89.3,b,False,False,True,False,True,False,False,False,False,False,False,True,False
14613,14,1,4,1.9,59.2,1,1,48.6,50.6,49.1,40.4,e,False,False,True,False,True,False,False,False,False,False,False,False,True
